resume_hash,title,city,updated_at,salary_amount,salary_currency,employment_type,relocation,age_bucket,total_experience_months,job_count,avg_job_duration_months,median_job_duration_months,max_job_duration_months,min_job_duration_months,short_job_share_6m,short_job_share_12m,current_job_duration_months,career_span_months,avg_gap_months,max_gap_months,education_count,courses_count,languages_count,skills_count,about_length,has_salary,has_about
2009e6da872d239a4592,Работник склада,Рязань,2026-04-29,80000.0,RUB,Полная занятость,Переезд невозможен,35-44,14.0,1,14.0,14.0,14.0,14.0,0.0,0.0,,14.0,0.0,0,1,0,0,0,0,1,0
9c360ec779d794e1ae92,Доцент кафедры юридических дисциплин,Москва,2026-04-29,10000.0,RUB,Полная занятость,Переезд невозможен,45-54,56.0,1,56.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,0.0,0,1,0,0,0,0,1,0
3bbef27b0c25c8d893c3,Видеооператор,Москва,2026-04-29,80000.0,RUB,Полная занятость,Переезд невозможен,45-54,426.0,5,85.2,33.0,258.0,2.0,0.2,0.4,,297.0,1.0,4,1,3,0,0,1566,1,1
4c5aa1b22e010158e829,Системный администратор,Магнитогорск,2026-04-29,25000.0,RUB,Удаленная работа,Переезд невозможен,35-44,344.0,2,172.0,172.0,172.0,172.0,0.0,0.0,,172.0,0.0,0,1,0,0,0,0,1,0
91b8e3ce9505c0ab6e3e,Водитель,Челябинск,2026-04-29,29.0,,Полная занятость,,35-44,76.0,1,76.0,76.0,76.0,76.0,0.0,0.0,,76.0,0.0,0,1,0,0,0,0,1,0
0b0d4c88c8d0ca9b7361,Психолог,Тверь,2026-04-29,55000.0,RUB,Полная занятость,Переезд невозможен,35-44,162.0,3,54.0,32.0,114.0,16.0,0.0,0.0,32.0,164.0,1.0,2,1,0,0,0,0,1,0
b41b86f6fe5959546335,"Frontend разработчик (vue, nuxt, typescript)",Екатеринбург,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,67.0,4,16.75,17.0,27.0,6.0,0.0,0.25,,66.0,1.6666666666666667,3,1,0,1,0,0,1,0
2810746e627eb0792435,Матрос на земснаряд,Брест,2026-04-29,150000.0,RUB,Вахтовый метод,,45-54,87.0,2,43.5,43.5,64.0,23.0,0.0,0.0,,368.0,281.0,281,1,0,0,0,0,1,0
3a93987915c15ef80d6e,Помощник Бухгалтера-бухгалтер,Кызыл,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,8287,1,1
8bcd588b1d3cbdb87e3a,Художник-дизайнер,"Москва , м. Кантемировская",2026-04-29,150000.0,RUB,Полная занятость,Переезд невозможен,45-54,134.0,1,134.0,134.0,134.0,134.0,0.0,0.0,,134.0,0.0,0,1,0,0,0,0,1,0
f2d10407a645d0db89f2,Системный администратор,Магнитогорск,2026-04-29,20000.0,RUB,Частичная занятость,Переезд невозможен,35-44,180.0,1,180.0,180.0,180.0,180.0,0.0,0.0,,180.0,0.0,0,1,0,1,0,0,1,0
7b2afa4b8a6b90cb6e37,"Тренер по публичным выступлениям, бизнес-тренер",Москва,2026-04-29,29.0,,Полная занятость,,25-34,168.0,3,56.0,36.0,120.0,12.0,0.0,0.0,,120.0,0.0,0,2,0,1,0,692,1,1
d3eccd08efd3f7d900df,Оператор линии в производстве пищевых продуктов,Волковыск,2026-04-29,2000.0,RUB,Сменный график,,35-44,78.0,1,78.0,78.0,78.0,78.0,0.0,0.0,,78.0,0.0,0,1,0,0,0,0,1,0
393412904aa69be9e12e,Администратор,Кемерово,2026-04-29,35000.0,RUB,Сменный график,Переезд невозможен,18-24,53.0,3,17.666666666666668,5.0,46.0,2.0,0.6666666666666666,0.6666666666666666,,67.0,7.0,9,1,0,0,0,0,1,0
ed9b5feff0c816337ba1,Офис-менеджер/Бухгалтер/Менеджер,Набережные Челны,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,27.0,5,5.4,4.0,12.0,3.0,0.8,0.8,,51.0,6.0,14,1,0,0,0,622,1,1
17114231087d6930a834,Преподаватель английского языка,Осиповичи,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,105.0,1,105.0,105.0,105.0,105.0,0.0,0.0,,105.0,0.0,0,2,0,0,0,0,1,0
bacb613ac6382df022cb,Операционный директор,Москва,2026-04-29,200000.0,RUB,Полная занятость,Переезд невозможен,25-34,170.0,5,34.0,39.0,59.0,6.0,0.0,0.4,,142.0,1.0,4,1,0,0,0,270,1,1
062f60be26fc271506ff,Координатор по таможенному оформлению/декларант,Атырау,2026-04-29,80000.0,RUB,Полная занятость,,45-54,95.0,2,47.5,47.5,90.0,5.0,0.5,0.5,5.0,107.0,12.0,12,1,0,0,0,0,1,0
9e301d4147752580865d,Шаурмист,Молодечно,2026-04-29,29.0,,Частичная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,122,1,1
2fa23433be67ee4cf0a3,Специалист по кадровому и миграционному учету,Санкт-Петербург,2026-04-29,29.0,,,,35-44,,0,,,,,,,,,0.0,0,1,0,0,11,0,1,0
faf75e869be9fa89b342,Видеомонтажер,Москва,2026-04-29,80000.0,RUB,Удаленная работа,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,66,1,1
29c39cb0a5cb8b8f1ead,Фармацевт,Орёл,2026-04-29,60000.0,RUB,Полная занятость,Переезд невозможен,35-44,61.0,1,61.0,61.0,61.0,61.0,0.0,0.0,,61.0,0.0,0,1,0,0,0,0,1,0
41d30f2c2a02de2eb45d,Представттель в Т-Банк,Железногорск (Красноярский край),2026-04-29,54000.0,RUB,Полная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
52f21c6fe9f3b3aee5f0,Заведущая производством,Химки,2026-04-29,100000.0,RUB,Полная занятость,Переезд невозможен,45-54,26.0,1,26.0,26.0,26.0,26.0,0.0,0.0,,26.0,0.0,0,1,0,0,0,0,1,0
2e5126d94767746d5972,Системный администратор,Калининград,2026-04-29,50000.0,RUB,Полная занятость,Переезд невозможен,18-24,20.0,1,20.0,20.0,20.0,20.0,0.0,0.0,,20.0,0.0,0,1,0,0,0,0,1,0
cc7586b0c4d584fee532,Журналист Корреспондент,Астана,2026-04-29,29.0,,Частичная занятость,Переезд невозможен,18-24,7.0,1,7.0,7.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,0,1,0,2,0,202,1,1
655421010e09c7cf74b5,Веб-дизайнер,Москва,2026-04-29,29.0,,Полная занятость,Переезд невозможен,18-24,27.0,1,27.0,27.0,27.0,27.0,0.0,0.0,,27.0,0.0,0,1,2,0,0,707,1,1
49afb8106eb297030a16,Консультант,Грозный,2026-04-29,30000.0,RUB,Полная занятость,,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
1572f73d2c44021b112f,Химик технолог,Самарканд,2026-04-29,29.0,,Полная занятость,Переезд невозможен,35-44,139.0,1,139.0,139.0,139.0,139.0,0.0,0.0,139.0,139.0,0.0,0,1,0,0,0,0,1,0
76ead98a37992c746ec2,Водитель,Минск,2026-04-29,2000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,340,1,1
006f40c84d7438561e8b,"Ученик плотника русской, канадской и норвежской рубки",Нижний Новгород,2026-04-29,29.0,,Полная занятость,,45-54,,0,,,,,,,,,0.0,0,1,0,0,0,366,1,1
2b29641d3f08524b40d3,Управляющий рестораном,Москва,2026-04-29,150000.0,RUB,Полная занятость,Переезд невозможен,35-44,137.0,3,45.666666666666664,35.0,67.0,35.0,0.0,0.0,,139.0,1.0,1,2,0,0,0,671,1,1
1b0a3c42cd4329b0133d,Аналитик данных,Красноярск,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
67e6524f1646ab9e4889,Модератор,Алмалык,2026-04-29,20000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
3fb09009385c04191c4a,Руководитель проекта,Санкт-Петербург,2026-04-29,29.0,,,,45-54,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
aada574f70de92ad4f98,Лаборант химического анализа,Нижнекамск,2026-04-29,80000.0,RUB,Полная занятость,Переезд невозможен,35-44,282.0,2,141.0,141.0,271.0,11.0,0.0,0.5,,271.0,0.0,0,2,0,1,0,191,1,1
54edf49234791c944c9f,Начальник номерного фонда,Екатеринбург,2026-04-29,80000.0,RUB,Временная работа,,45-54,163.0,1,163.0,163.0,163.0,163.0,0.0,0.0,163.0,163.0,0.0,0,1,0,0,0,0,1,0
4258274b923c6a5d4fce,Пекарь,Томск,2026-04-29,80000.0,RUB,Полная занятость,Переезд невозможен,35-44,24.0,1,24.0,24.0,24.0,24.0,0.0,0.0,,24.0,0.0,0,1,0,0,0,0,1,0
4cf1087aa2e8ec8d3e08,Пеший иследователь,Уссурийск,2026-04-29,29.0,,Частичная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
655da9f57f335b65077b,Делопроизводитель,Чирчик,2026-04-29,5000000.0,RUB,Полная занятость,Переезд невозможен,35-44,19.0,1,19.0,19.0,19.0,19.0,0.0,0.0,,19.0,0.0,0,1,0,0,0,0,1,0
a87cb82a2736e144176a,Проводник пассажирского вагона,Волжский,2026-04-29,15000.0,RUB,Полная занятость,,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
de421b66ea01984957de,Офис-менеджер,Углич,2026-04-29,45000.0,RUB,Полная занятость,Переезд невозможен,55-64,512.0,1,512.0,512.0,512.0,512.0,0.0,0.0,,512.0,0.0,0,1,0,0,0,0,1,0
43dc77ded60f2500b683,Директор по продажам,"Москва , м. Фили",2026-04-29,29.0,,Полная занятость,Переезд невозможен,45-54,236.0,5,47.2,24.0,137.0,9.0,0.0,0.2,,246.0,2.5,5,1,0,0,0,0,1,0
0617047cafc03017750a,Тестировщик,Красноярск,2026-04-29,29.0,,Удаленная работа,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
652c2702a4ad539a25d8,Рабочий,Минск,2026-04-29,29.0,,Полная занятость,Переезд невозможен,35-44,151.0,2,75.5,75.5,80.0,71.0,0.0,0.0,71.0,152.0,1.0,1,1,0,0,0,0,1,0
e751c66fde38e6fdb416,Пекарь,Бронницы,2026-04-29,50000.0,RUB,Полная занятость,Переезд невозможен,45-54,20.0,1,20.0,20.0,20.0,20.0,0.0,0.0,,20.0,0.0,0,2,0,0,0,0,1,0
1fbdaa77d674a7180240,Дилер с опытом,Алматы,2026-04-29,150000.0,RUB,Полная занятость,,25-34,35.0,1,35.0,35.0,35.0,35.0,0.0,0.0,,35.0,0.0,0,1,0,0,0,0,1,0
0d827ed2352c7cfb8094,Работа в Москве по отраслям,,,159275.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
5ff25a9f6d64d97c6493,Рабочий,Молодечно,2026-04-29,29.0,,Полная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
4599c706d2fdcf747d78,Контролёр на контрольно-пропускном пункте,Ушачи,2026-04-29,1500.0,RUB,Полная занятость,,25-34,88.0,1,88.0,88.0,88.0,88.0,0.0,0.0,,88.0,0.0,0,1,0,0,0,137,1,1
265608527fecdfff929f,Главный энергетик,Стерлитамак,2026-04-29,120000.0,RUB,Полная занятость,Переезд невозможен,55-64,193.0,2,96.5,96.5,100.0,93.0,0.0,0.0,93.0,205.0,12.0,12,2,0,0,0,0,1,0
e94f7d12ddc91959b93d,Продавец-кассир,Егорлыкская,2026-04-29,1000.0,RUB,Временная работа,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
65eae63cc508216dec4d,Специалист по бурению БУД (бурение с контролируемым давлением),Актау,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
0705c4c899bd18f755e0,Преподаватель Английского языка( Юрий Ларин ),Москва,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
cee107de73b27edbe843,"Разработчик/стажер AdInsure (.Net, JavaScript)",Казань,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
04775dbd4c5a07910b4a,SMM-менеджер,"Москва , м. Выхино",2026-04-29,30000.0,RUB,Полная занятость,Переезд невозможен,18-24,47.0,6,7.833333333333333,5.5,14.0,4.0,0.5,0.6666666666666666,14.0,32.0,1.8,9,2,0,0,0,67,1,1
7e38f4e7c39814fe2c39,Программист 1C,Краснодар,2026-04-29,29.0,,Стажировка,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
a1f5ba426c767c230e18,Разнарабочий электро-механик,Чирчик,2026-04-29,25000.0,RUB,Полная занятость,,55-64,417.0,1,417.0,417.0,417.0,417.0,0.0,0.0,417.0,417.0,0.0,0,1,0,1,0,54,1,1
e1e05aca39bb89dd71b4,"Мастер ОВ и ВК ООО ""ГОРОД СТРОИТЕЛЕЙ""",Тюмень,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
48027471c324f2b9a3f5,Ведущий технолог/технолог швейного производства,Иваново (Ивановская область),2026-04-29,95000.0,RUB,Полная занятость,Переезд невозможен,55-64,95.0,2,47.5,47.5,83.0,12.0,0.0,0.0,,97.0,2.0,2,1,0,0,0,0,1,0
dd0e0129988b45aa15f2,Помощник юриста( Перспектива ),Уфа,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
88b3f86a990134601cb4,Специалист по охране труда и промышленной безопасности на завод,Чапаевск,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,7,0,1,0
75191b139d9a61e7b4fb,Бухгалтер/финансовый менеджер,Тбилиси,2026-04-29,29.0,,Полная занятость,,18-24,94.0,5,18.8,8.0,58.0,1.0,0.4,0.6,,66.0,0.5,2,2,0,5,0,807,1,1
f609af6e60873119613d,Сценарист,Новосибирск,2026-04-29,29.0,,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
a1001e96744f7a728c6e,Финансовый директор (CFO)( Элан Галерея ),Москва,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
af4889abd51a7f85e4c6,Электрогазосварщик,Магнитогорск,2026-04-29,70000.0,RUB,Полная занятость,Переезд невозможен,45-54,132.0,1,132.0,132.0,132.0,132.0,0.0,0.0,132.0,132.0,0.0,0,1,0,0,0,0,1,0
8201b141a4f546a55ed0,Экономист,Альметьевск,2026-04-29,60000.0,RUB,Полная занятость,Переезд невозможен,25-34,73.0,4,18.25,16.0,35.0,6.0,0.0,0.5,21.0,85.0,4.0,12,1,0,0,0,543,1,1
9f63ea5218324a58fe68,3d визуализатор,Уфа,2026-04-29,85000.0,RUB,Полная занятость,Переезд невозможен,35-44,142.0,4,35.5,19.0,100.0,4.0,0.25,0.25,100.0,100.0,0.0,0,2,4,3,0,219,1,1
4164adb6350e46cb46ea,Любой,Лотошино,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,20.0,1,20.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0,2,0,0,0,0,1,0
78e09bccc26f3427d8a2,Монтажник окон пвх,Кобрин,2026-04-29,29.0,,Полная занятость,Переезд невозможен,45-54,136.0,1,136.0,136.0,136.0,136.0,0.0,0.0,136.0,136.0,0.0,0,1,0,0,0,0,1,0
f75383cad182448f14aa,Массажист,Красногорск,2026-04-29,100000.0,RUB,Полная занятость,,35-44,154.0,3,51.333333333333336,70.0,71.0,13.0,0.0,0.0,70.0,155.0,0.5,1,2,0,1,0,64,1,1
a86461201452a471a7a8,Специалист,Тимашёвск,2026-04-29,30000.0,RUB,Полная занятость,Переезд невозможен,18-24,10.0,3,3.3333333333333335,2.0,6.0,2.0,0.6666666666666666,1.0,,17.0,3.5,6,1,0,0,0,0,1,0
32b3bdd36cf62241f0d9,Графический дизайнер,Сызрань,2026-04-29,100000.0,RUB,Удаленная работа,,25-34,130.0,2,65.0,65.0,95.0,35.0,0.0,0.0,95.0,102.0,0.0,0,1,0,1,0,605,1,1
7321fcbc71f41bb8413a,Сопровождающий,Брест,2026-04-29,2000.0,RUB,Частичная занятость,,18-24,47.0,2,23.5,23.5,41.0,6.0,0.0,0.5,,52.0,5.0,5,1,0,0,0,0,1,0
afea1cfc395d4a394f5a,Кладовщик,Новосибирск,2026-04-29,70000.0,RUB,Полная занятость,Переезд невозможен,25-34,12.0,1,12.0,12.0,12.0,12.0,0.0,0.0,12.0,12.0,0.0,0,1,0,0,0,0,1,0
5e9ea46aaecc2a74cc45,Моторист -рулевой 5 разряда,Авсюнино,2026-04-29,79000.0,RUB,Полная занятость,Переезд невозможен,65+,145.0,1,145.0,145.0,145.0,145.0,0.0,0.0,,145.0,0.0,0,2,0,0,0,0,1,0
034d79548516dcee9cee,Автобетононасоса,Астана,2026-04-29,1800000.0,RUB,Вахтовый метод,Переезд невозможен,35-44,106.0,1,106.0,106.0,106.0,106.0,0.0,0.0,,106.0,0.0,0,1,0,0,0,0,1,0
f12e7070e5b6ad3f2a0f,Продавец,Челябинск,2026-04-29,37000.0,RUB,Полная занятость,Переезд невозможен,25-34,8.0,3,2.6666666666666665,2.0,5.0,1.0,1.0,1.0,,19.0,5.5,7,1,0,0,0,0,1,0
bb1ee9a057eb1c229664,Автокрановщик,"Санкт-Петербург , м. Автово",2026-04-29,150000.0,RUB,Полная занятость,,45-54,,0,,,,,,,,,0.0,0,1,2,1,0,47,1,1
a50d36643fa44e91f060,Начинающий специалист,Королев,2026-04-29,60000.0,RUB,Полная занятость,Переезд невозможен,18-24,28.0,2,14.0,14.0,20.0,8.0,0.0,0.5,,20.0,0.0,0,2,0,1,0,418,1,1
f9715b194549efa06703,Стажер в IT,Астана,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
84bd3ccc79e101c12415,"Слесарь-ремонтник, монтажник, газорезчик",Старый Оскол,2026-04-29,100000.0,RUB,Полная занятость,Переезд невозможен,35-44,57.0,2,28.5,28.5,34.0,23.0,0.0,0.0,,58.0,1.0,1,1,0,0,0,0,1,0
8c46ba6daf6e52c1f7b5,Инженер по бурению (супервайзер по бурению),Муравленко,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
313601cb22167cfa8420,Стоматолог-ортопед,Пушкино,2026-04-29,29.0,,Полная занятость,Переезд невозможен,55-64,30.0,1,30.0,30.0,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0,2,0,0,0,0,1,0
5f04a56d3540bbe3eb0f,Бизнес-аналитик,Москва,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,13.0,2,6.5,6.5,8.0,5.0,0.5,1.0,,10.0,0.0,0,1,0,1,0,797,1,1
196d7f0fbba836d99c20,Охранник,Еманжелинск,2026-04-29,30000.0,RUB,Полная занятость,Переезд невозможен,35-44,49.0,2,24.5,24.5,35.0,14.0,0.0,0.0,,81.0,32.0,32,2,0,0,0,0,1,0
494a9e1ee8e9cd9e624f,Чатер,Ташкент,2026-04-29,70000.0,RUB,Полная занятость,,18-24,16.0,2,8.0,8.0,13.0,3.0,0.5,0.5,,17.0,1.0,1,1,0,3,0,0,1,0
619f6e56445a93121e58,Мастер производства,Молодечно,2026-04-29,1200.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
5008d63fda3b0a00c752,Корреспондент (тема религия),Москва,2026-04-29,29.0,,,,25-34,,0,,,,,,,,,0.0,0,3,0,0,0,0,1,0
bbc7a7c986ae37feef01,"Юрист, старший юрист, начальник юридического отдела.",Астана,2026-04-29,29.0,,Полная занятость,Переезд невозможен,45-54,383.0,11,34.81818181818182,31.0,87.0,13.0,0.0,0.0,,358.0,1.2,12,2,4,0,0,3365,1,1
7212dfa4ec7d472172b0,Официант в Китай,Иркутск,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
993e3417dc471d2071b5,"Офис менеджер, специалист по работе с документами удаленно",Москва,2026-04-29,70000.0,RUB,Удаленная работа,Переезд невозможен,25-34,45.0,1,45.0,45.0,45.0,45.0,0.0,0.0,45.0,45.0,0.0,0,1,0,0,0,0,1,0
1d58ba138c7bd5644277,Продавец-консультант,Зеленоград,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
083a1e46d75ca5d87d2c,Бухгалтер,Клинцы,2026-04-29,29.0,,Полная занятость,Переезд невозможен,25-34,18.0,1,18.0,18.0,18.0,18.0,0.0,0.0,,18.0,0.0,0,1,0,0,0,0,1,0
7692b5907403bbaa4480,Ведущий бухгалтер( Альмед (ООО Меридиан) ),Красноярск,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
3de68048017b032d52f8,Водитель-экспедитор,Пенза,2026-04-29,150000.0,RUB,Полная занятость,Переезд невозможен,25-34,74.0,1,74.0,74.0,74.0,74.0,0.0,0.0,74.0,74.0,0.0,0,1,0,0,0,0,1,0
2734d2d3b53ee333ff44,Менеджер по продажам,Нижний Новгород,2026-04-29,29.0,,Полная занятость,,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
49a3d793a9d4b44a1abe,Продавец,Астрахань,2026-04-29,20000.0,RUB,Временная работа,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,42,1,1
9205e89c282ca2ef69bf,Медицинская сестра,Калуга,2026-04-29,40000.0,RUB,Сменный график,Переезд невозможен,25-34,13.0,1,13.0,13.0,13.0,13.0,0.0,0.0,,13.0,0.0,0,2,0,0,0,0,1,0
01e719da61f4b688e407,Unity разработчик,Ростов-на-Дону,2026-04-29,150000.0,RUB,Удаленная работа,Переезд невозможен,25-34,64.0,4,16.0,9.0,44.0,2.0,0.5,0.5,,85.0,7.0,10,1,0,1,0,3076,1,1
069b8d2c570c1586e73a,Психолог,Сургут,2026-04-29,80000.0,RUB,Полная занятость,Переезд невозможен,45-54,379.0,3,126.33333333333333,128.0,179.0,72.0,0.0,0.0,128.0,391.0,6.0,9,2,4,0,0,0,1,0
23c269a975edb428974a,Учитель начальных классов - воспитатель ГПД,Казань,2026-04-29,70000.0,RUB,Полная занятость,Переезд невозможен,18-24,7.0,4,1.75,1.5,3.0,1.0,1.0,1.0,,20.0,4.333333333333333,10,2,0,0,0,294,1,1
cdda5335b6890f3f0be8,Экономист,Барановичи,2026-04-29,1800.0,RUB,Полная занятость,Переезд невозможен,35-44,190.0,1,190.0,190.0,190.0,190.0,0.0,0.0,190.0,190.0,0.0,0,1,0,0,0,0,1,0
6153b31c1dab0d89a324,Юрист,Сарапул,2026-04-29,55000.0,RUB,Полная занятость,Переезд невозможен,35-44,6.0,1,6.0,6.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,0,1,0,1,0,69,1,1
3c8b052ec5ca1ecd4fba,Мобильный клиентский менеджер,Балаково,2026-04-29,50000.0,RUB,Полная занятость,Переезд невозможен,55-64,168.0,3,56.0,43.0,95.0,30.0,0.0,0.0,,160.0,0.5,1,1,0,1,0,155,1,1
51f541d18f4813cecdd4,Ведущий специалист по охране труда,Ханты-Мансийск,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
b565b0c830a7dc7da40c,Делопроизводитель,Чехов,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
3702101cd1d9bdd92271,Специалист,Норильск,2026-04-29,29.0,,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
771493a00ae1dc62348c,Инженер сметной документации (конъюнктурный анализ цен),Тюмень,2026-04-29,100000.0,RUB,Удаленная работа,Переезд невозможен,55-64,124.0,2,62.0,62.0,97.0,27.0,0.0,0.0,,126.0,2.0,2,1,2,0,0,0,1,0
1925f7e8b3ad00c6e19f,Маляр по металлу - пескоструйщик,Волгодонск,2026-04-29,200000.0,RUB,Полная занятость,Переезд невозможен,35-44,26.0,3,8.666666666666666,8.0,12.0,6.0,0.0,0.6666666666666666,,28.0,1.0,2,1,0,1,0,112,1,1
6bd8af26315a0b69b22f,Юрисконсульт,Ижевск,2026-04-29,120000.0,RUB,Полная занятость,Переезд невозможен,35-44,165.0,1,165.0,165.0,165.0,165.0,0.0,0.0,165.0,165.0,0.0,0,1,0,0,0,0,1,0
7bd2f6dc655e54f6741c,Ведущий инженер ПТО исполнительная документация,Афипский,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,372,1,1
2ba5c6e65f71df0a6146,Android Разработчик,Саранск,2026-04-29,29.0,,Полная занятость,,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,14,1,1
7ff9835d1219b2c1b5d9,Работник торгового зала,"Санкт-Петербург , м. Ладожская",2026-04-29,50000.0,RUB,Полная занятость,Переезд невозможен,35-44,248.0,6,41.333333333333336,19.5,106.0,8.0,0.0,0.3333333333333333,,251.0,5.6,23,1,4,0,0,220,1,1
24f95a32a16fe9f83056,"Прораб, мастер смр.",Архангельск,2026-04-29,150000.0,RUB,Полная занятость,Переезд невозможен,55-64,396.0,3,132.0,72.0,313.0,11.0,0.0,0.3333333333333333,11.0,476.0,40.0,77,1,0,0,0,0,1,0
3c9fc070aadec9108660,Тренер по танцам,Москва,2026-04-29,100000.0,RUB,Частичная занятость,Переезд невозможен,35-44,49.0,1,49.0,49.0,49.0,49.0,0.0,0.0,49.0,49.0,0.0,0,3,4,0,0,1571,1,1
92e846077a4c0e202b58,"Рекрутер, помощник рекрутера, HR - менеджер",Тюмень,2026-04-29,45000.0,RUB,Полная занятость,Переезд невозможен,25-34,17.0,2,8.5,8.5,9.0,8.0,0.0,1.0,,20.0,3.0,3,2,2,0,0,907,1,1
7d922d4458d9d7bb0983,Консультант,Ставрополь,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
ebb7144e7b56efd7ec14,Делопроизводитель,Сургут,2026-04-29,70000.0,RUB,Полная занятость,Переезд невозможен,35-44,46.0,1,46.0,46.0,46.0,46.0,0.0,0.0,,46.0,0.0,0,1,0,0,0,0,1,0
9eb874ba84ed80ed17b9,"Персональный, офисный водитель",Пятигорск,2026-04-29,35000.0,RUB,Полная занятость,Переезд невозможен,55-64,233.0,2,116.5,116.5,120.0,113.0,0.0,0.0,120.0,259.0,26.0,26,1,0,1,0,252,1,1
4385194ba41bfc62b315,Расклейщик объявлений,Ульяновск,2026-04-29,10000.0,RUB,Полная занятость,Переезд невозможен,55-64,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
d417f0ff44ab6c36fed7,Руководитель отдела продаж,Ахангаран,2026-04-29,4000000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,1,0,297,1,1
c99e4db3a8b18f9f4e1e,Помощник руководителя,Кингисепп,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
b60c9c492f4db9f60f05,Редактор,Калуга,2026-04-29,50000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
1f861adf5030c8d22173,Менеджер по продажам в стоматологию (Куратор лечения),Сибай,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
f3adbe383a8c06e8aab5,Экономист по финансовой работе,Гродно,2026-04-29,29.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
